gender,age,income,total_amount,p_completed,n_received,p_viewed
M,62,56000.0,11.39,0.0,5,0.6
M,59,67000.0,19.33,0.2586652871184687,5,0.4
F,30,40000.0,6.779999999999999,0.0,5,0.8
F,38,59000.0,19.28,1.0,5,1.0
M,70,74000.0,83.06,0.3009872381411028,6,0.3333333333333333
M,55,88000.0,156.45,0.07670182166826463,5,0.4
M,68,73000.0,185.27999999999997,0.32383419689119175,5,0.8
F,26,52000.0,49.87,0.300782033286545,4,0.5
F,50,63000.0,52.25,0.28708133971291866,5,1.0
M,59,71000.0,693.8,0.0,2,0.5
F,43,66000.0,231.66000000000003,0.1381334714668048,4,1.0
F,64,51000.0,0.0,0.0,5,0.6
M,44,59000.0,98.81,0.2024086630907803,3,1.0
M,32,41000.0,12.09,0.0,4,0.75
F,49,60000.0,110.5,0.497737556561086,6,1.0
F,64,80000.0,32.239999999999995,0.21712158808933005,2,0.5
F,68,92000.0,291.99,0.11986711873694304,4,1.0
M,48,56000.0,48.97,0.20420665713702268,6,0.3333333333333333
F,23,41000.0,107.78,0.09278159213212099,3,0.6666666666666666
F,64,56000.0,84.10000000000001,0.47562425683709864,5,1.0
M,29,43000.0,18.270000000000003,0.0,5,0.6
M,25,58000.0,9.18,0.0,4,0.5
F,73,72000.0,265.82,0.13919193439169364,5,0.6
M,47,54000.0,11.620000000000001,0.0,4,0.0
M,82,32000.0,29.05,0.4819277108433735,6,0.8333333333333334
F,66,75000.0,163.24,0.2144082332761578,6,0.6666666666666666
M,31,31000.0,13.17,0.0,3,0.6666666666666666
M,49,109000.0,72.32,0.0967920353982301,4,0.75
F,50,72000.0,63.64,0.23570081709616594,3,1.0
F,73,63000.0,267.05,0.18348623853211007,5,1.0
M,54,34000.0,0.0,0.0,2,0.5
F,43,69000.0,61.589999999999996,0.4870920603994155,5,0.6
F,73,91000.0,230.57,0.06505616515591794,4,0.75
M,63,111000.0,135.2,0.27366863905325445,4,0.75
M,35,47000.0,141.1,0.49610205527994333,6,0.5
M,51,45000.0,24.569999999999997,0.40700040700040707,5,0.8
F,48,62000.0,160.35999999999999,0.23073085557495637,5,1.0
M,58,53000.0,137.85999999999999,0.07253735673872044,4,1.0
F,73,37000.0,17.950000000000003,0.3899721448467966,4,0.75
F,40,63000.0,0.0,0.0,4,1.0
M,55,79000.0,57.099999999999994,0.12259194395796849,3,1.0
M,49,57000.0,0.0,0.0,6,1.0
M,34,37000.0,10.63,0.0,2,1.0
M,73,46000.0,16.66,0.0,4,0.5
M,77,32000.0,23.16,0.0,5,1.0
F,63,84000.0,303.15000000000003,0.09896091044037604,5,0.8
F,56,67000.0,34.46,0.14509576320371445,5,0.4
F,51,52000.0,179.69,0.19477989871445267,6,1.0
F,54,62000.0,489.02000000000004,0.04089812277616457,5,1.0
F,18,51000.0,9.379999999999999,0.0,3,1.0
F,52,115000.0,287.11,0.10448956845808226,6,0.8333333333333334
M,46,36000.0,2.18,0.0,4,0.75
M,40,38000.0,126.14,0.23783098144918344,5,1.0
M,25,49000.0,13.190000000000001,0.0,3,0.6666666666666666
M,28,35000.0,19.83,0.0,4,0.5
F,34,46000.0,1.7000000000000002,0.0,3,0.3333333333333333
M,56,50000.0,26.85,0.5586592178770949,6,0.5
M,60,48000.0,58.480000000000004,0.2051983584131327,6,0.6666666666666666
F,69,36000.0,106.58999999999999,0.06567220189511212,4,0.75
F,56,85000.0,91.82,0.1851448486168591,6,1.0
M,43,62000.0,212.76,0.1504042113179169,5,0.8
M,56,67000.0,43.61,0.6191240541160284,6,0.5
M,28,59000.0,8.56,0.0,5,0.6
M,47,32000.0,11.8,0.0,5,0.8
M,52,73000.0,139.05,0.25170801869830994,5,1.0
M,37,60000.0,181.81999999999996,0.19249807501924984,5,1.0
M,55,75000.0,106.8,0.23408239700374533,4,1.0
M,24,41000.0,0.29,0.0,3,0.6666666666666666
F,24,73000.0,254.13999999999996,0.17706775792870075,5,0.6
F,24,41000.0,92.31,0.2058281876286426,6,0.8333333333333334
F,49,112000.0,124.75,0.20040080160320642,6,0.8333333333333334
F,28,34000.0,324.28999999999996,0.09867710999414106,4,1.0
F,96,55000.0,73.69,0.20355543493011263,2,1.0
O,34,72000.0,122.64,0.3669275929549902,4,0.5
M,41,91000.0,103.77000000000001,0.19273393080851883,4,0.75
F,59,96000.0,91.08999999999999,0.4940169063563509,6,0.8333333333333334
M,53,52000.0,103.37999999999998,0.11607661056297158,3,1.0
M,42,31000.0,12.870000000000001,0.0,5,0.4
M,21,56000.0,19.650000000000002,0.0,4,1.0
M,80,68000.0,22.5,0.2222222222222222,2,0.5
F,39,58000.0,103.08000000000001,0.2425300737291424,4,1.0
O,47,51000.0,15.23,0.6565988181221274,3,1.0
M,58,92000.0,0.0,0.0,5,1.0
M,49,65000.0,39.78,0.30165912518853694,6,1.0
M,57,64000.0,252.51999999999995,0.20592428322509113,6,0.8333333333333334
F,82,104000.0,93.31,0.2357732290215411,5,0.8
M,66,53000.0,197.10999999999999,0.15219927959007662,4,0.75
F,54,66000.0,22.57,0.44306601683650865,4,1.0
M,50,54000.0,46.31,0.21593608291945582,3,0.6666666666666666
F,62,85000.0,868.51,0.025330738851596413,6,0.3333333333333333
F,63,76000.0,108.77,0.18387423002666178,5,1.0
M,27,33000.0,16.42,0.0,5,0.6
F,68,53000.0,44.44,0.54005400540054,5,1.0
M,36,48000.0,22.22,0.45004500450045004,4,0.5
M,42,60000.0,69.08,0.2460914881297047,4,0.5
M,71,70000.0,16.240000000000002,0.0,4,0.75
M,37,34000.0,26.850000000000005,0.18621973929236496,5,0.6
M,70,47000.0,8.040000000000001,0.0,5,1.0
M,35,41000.0,25.75,0.27184466019417475,6,0.6666666666666666
M,43,42000.0,118.71,0.24429281442169995,6,0.5
F,19,55000.0,16.080000000000002,0.0,6,0.6666666666666666
F,34,34000.0,130.35999999999999,0.19177661859466097,4,1.0
F,57,62000.0,17.58,1.0,5,1.0
M,54,53000.0,37.99000000000001,0.2632271650434324,5,0.4
M,54,64000.0,14.030000000000001,0.4989308624376336,4,0.5
M,69,56000.0,131.74,0.1897677243054501,5,1.0
F,35,42000.0,143.12,0.3074343208496367,6,0.5
F,42,50000.0,544.63,0.049574940785487395,5,0.6
F,39,31000.0,38.38,0.18238665971860343,3,0.6666666666666666
F,51,35000.0,21.77,0.4593477262287552,4,0.75
M,55,79000.0,119.63,0.22569589567834156,5,0.6
F,61,60000.0,29.08,0.343878954607978,4,1.0
F,53,76000.0,243.20000000000002,0.2754934210526316,6,0.8333333333333334
F,59,106000.0,174.45,0.08598452278589855,4,0.5
F,41,72000.0,246.54999999999998,0.12167917258162646,3,1.0
M,55,34000.0,15.519999999999998,0.6443298969072165,4,0.5
M,41,68000.0,22.13,0.6778129236330773,4,0.75
F,42,46000.0,17.79,0.0,2,1.0
F,64,119000.0,51.21,0.23432923257176333,5,0.4
F,30,61000.0,14.25,0.0,4,0.75
F,55,98000.0,95.43,0.15718327569946555,5,0.6
M,57,72000.0,159.42,0.0940910801656003,4,1.0
F,50,106000.0,143.97,0.24310620268111413,4,0.5
F,67,67000.0,73.58,0.2038597444957869,3,0.6666666666666666
F,56,66000.0,132.24,0.34029038112522686,6,1.0
M,79,61000.0,50.129999999999995,0.13963694394574108,4,0.75
F,71,107000.0,1035.01,0.009661742398624168,3,0.6666666666666666
M,44,93000.0,105.25999999999999,0.09500285008550258,3,1.0
M,46,53000.0,182.17999999999998,0.19211768580524757,4,0.75
F,54,72000.0,237.32000000000002,0.14748019551660205,6,1.0
M,75,98000.0,72.2,0.4155124653739612,3,0.0
M,63,31000.0,9.17,0.0,3,0.6666666666666666
F,20,32000.0,55.66,0.0,2,1.0
M,55,74000.0,492.34000000000003,0.06499573465491326,4,1.0
M,52,58000.0,88.80000000000001,0.3378378378378378,5,1.0
M,21,34000.0,51.63,0.0,5,0.8
F,74,109000.0,87.49000000000001,0.1943079209052463,4,0.25
F,51,105000.0,262.18,0.1601952856815928,4,0.75
M,47,41000.0,40.61,0.7387343018960847,4,0.5
M,46,32000.0,92.69000000000001,0.5070665659725968,6,0.5
F,54,89000.0,35.32,0.19818799546998866,4,0.5
M,76,50000.0,14.37,0.3479471120389701,4,0.75
M,64,95000.0,927.42,0.026956502986780533,5,0.6
M,59,45000.0,185.2,0.2699784017278618,5,0.6
M,73,65000.0,3.4499999999999997,0.0,4,1.0
F,63,65000.0,199.73000000000005,0.16021629199419213,3,0.6666666666666666
M,36,34000.0,87.04,0.22977941176470587,5,0.6
F,82,55000.0,182.09000000000003,0.19221264210006037,6,1.0
M,58,71000.0,80.98,0.27167201778216843,5,0.6
M,39,74000.0,17.04,0.2934272300469484,4,0.5
M,48,93000.0,98.29,0.20347949944043137,4,0.5
F,46,50000.0,19.75,0.0,4,0.75
F,45,39000.0,57.62,0.4338771259979174,5,1.0
F,25,60000.0,152.44,0.26239832065074786,4,0.75
M,32,40000.0,6.43,0.0,6,0.6666666666666666
M,61,74000.0,95.55000000000001,0.28257456828885397,5,1.0
M,69,89000.0,148.60000000000002,0.18169582772543738,6,1.0
F,69,67000.0,187.97,0.26599989360004256,5,1.0
M,49,37000.0,43.459999999999994,0.11504832029452372,3,1.0
M,38,62000.0,32.129999999999995,0.7780890133831312,5,1.0
M,31,60000.0,408.78999999999996,0.12231218963281881,6,0.8333333333333334
M,58,66000.0,95.23,0.2835240995484616,4,1.0
M,46,49000.0,313.84999999999997,0.13382188943762946,6,0.6666666666666666
M,47,41000.0,25.52,0.0,4,1.0
M,37,41000.0,57.449999999999996,0.43516100957354226,6,0.6666666666666666
M,53,53000.0,46.11,0.26024723487312945,5,0.8
M,42,78000.0,0.0,0.0,5,0.8
F,61,79000.0,318.19000000000005,0.09428328985826077,5,0.6
F,23,32000.0,84.22999999999999,0.11872254541137363,4,0.5
M,81,76000.0,154.02999999999997,0.04544569239758489,4,1.0
F,59,118000.0,221.2,0.18083182640144665,5,1.0
M,20,72000.0,47.64,0.10495382031905962,5,0.8
M,68,42000.0,155.82999999999998,0.20535198613874095,4,0.75
F,71,82000.0,105.98999999999998,0.16039248985753377,3,0.3333333333333333
M,40,52000.0,139.10999999999999,0.14377111638271872,4,1.0
F,57,87000.0,182.64,0.13688129653964085,4,0.75
M,20,53000.0,13.629999999999999,0.0,6,0.3333333333333333
F,49,100000.0,231.13,0.10816423657681824,4,1.0
F,81,98000.0,0.0,0.0,4,1.0
M,63,42000.0,35.769999999999996,0.19569471624266147,4,0.5
M,22,50000.0,13.790000000000001,0.36258158085569253,5,0.2
F,70,70000.0,185.07999999999998,0.15668899935163175,5,0.8
M,51,34000.0,12.4,0.0,5,0.4
M,42,69000.0,269.96000000000004,0.14446584679211733,5,0.6
M,61,56000.0,18.67,0.9105516871987144,5,1.0
M,44,81000.0,155.04,0.12899896800825594,3,1.0
F,35,70000.0,177.78999999999996,0.06749535969402105,2,1.0
M,33,56000.0,174.74,0.15451527984434016,4,0.75
M,54,42000.0,22.280000000000005,0.0,4,0.5
M,71,97000.0,162.32,0.2772301626416954,6,1.0
F,62,36000.0,47.94,0.6257822277847309,5,0.8
F,42,52000.0,174.78,0.2975168783613686,4,1.0
M,61,44000.0,182.39000000000001,0.21931026920335542,4,1.0
F,48,74000.0,50.89,0.19650225977598743,4,0.5
M,58,89000.0,52.559999999999995,0.19025875190258754,5,0.8
M,75,92000.0,931.81,0.03219540464257735,5,0.8
M,68,104000.0,171.69,0.34946706272933775,5,0.8
M,35,49000.0,101.48000000000002,0.36460386283011426,5,0.6
M,59,81000.0,147.17000000000002,0.3397431541754433,5,0.8
F,79,74000.0,127.94,0.28919806159137096,3,0.6666666666666666
F,28,68000.0,31.05,0.1610305958132045,6,0.8333333333333334
F,51,80000.0,177.31,0.16919519485646609,4,0.75
M,35,35000.0,68.56,0.14585764294049008,6,0.8333333333333334
F,60,57000.0,76.97999999999999,0.19485580670303979,4,1.0
F,48,99000.0,219.70000000000002,0.31861629494765586,5,1.0
F,49,57000.0,142.51,0.24559680022454566,5,0.8
M,67,75000.0,69.09,0.21710811984368214,4,0.75
F,84,106000.0,145.7,0.13726835964310227,4,0.5
M,36,73000.0,23.33,0.7286755250750108,6,0.5
M,55,34000.0,87.7,0.057012542759407064,4,0.75
M,62,52000.0,108.66,0.27609055770292656,4,0.75
F,26,68000.0,242.82,0.07001070751997364,3,1.0
F,45,59000.0,0.0,0.0,4,0.75
M,78,61000.0,94.53999999999999,0.2855933996192088,4,1.0
M,38,64000.0,33.9,0.20648967551622419,4,1.0
F,45,46000.0,73.94,0.3651609413037598,6,0.8333333333333334
F,71,108000.0,81.94,0.427141811081279,5,0.4
M,39,52000.0,21.16,0.0,5,0.6
M,36,90000.0,45.81999999999999,0.0,4,1.0
F,81,102000.0,201.88,0.2575787596592035,5,1.0
F,46,66000.0,540.3399999999999,0.04626716511825888,5,1.0
M,60,50000.0,33.8,0.0,6,1.0
M,21,32000.0,18.340000000000003,0.272628135223555,6,0.6666666666666666
F,52,32000.0,48.53,0.5563568926437256,6,0.6666666666666666
M,51,46000.0,20.75,0.24096385542168675,5,0.8
M,41,40000.0,30.49,0.22958346999016072,6,0.8333333333333334
F,45,70000.0,166.35999999999999,0.10218802596778073,3,1.0
F,66,111000.0,155.26999999999998,0.16100985380305277,4,0.75
F,58,113000.0,74.22,0.2021018593371059,5,0.8
F,67,104000.0,379.05,0.1187178472497032,6,0.6666666666666666
F,67,88000.0,0.0,0.0,3,0.3333333333333333
M,63,83000.0,136.36,0.16133763567028453,4,1.0
F,71,69000.0,286.34000000000003,0.12921701473772437,4,0.75
M,74,97000.0,170.48000000000002,0.14664476771468793,5,1.0
M,82,91000.0,109.9,0.4458598726114649,6,0.8333333333333334
M,43,39000.0,33.25000000000001,0.0,5,0.8
M,19,67000.0,23.22,0.8613264427217916,4,0.5
M,53,85000.0,102.30000000000001,0.26392961876832843,4,0.75
M,36,41000.0,11.87,0.0,6,0.5
M,40,86000.0,305.57000000000005,0.153810910756946,6,1.0
M,30,62000.0,22.450000000000003,0.4454342984409799,4,0.5
F,94,76000.0,84.93,0.17661603673613563,5,0.6
M,74,90000.0,60.67,0.4450304928300643,4,1.0
M,53,81000.0,179.51,0.16712160882402097,3,1.0
M,21,68000.0,89.84,0.22261798753339268,5,1.0
M,74,95000.0,135.48,0.14762326542663126,4,0.75
M,41,52000.0,270.94,0.1550158706724736,6,0.8333333333333334
F,50,84000.0,93.16,0.5903821382567626,5,0.8
F,57,100000.0,242.97,0.06996748569782278,4,1.0
M,71,53000.0,18.86,0.0,3,1.0
F,93,110000.0,114.9,0.2175805047867711,6,0.5
M,46,53000.0,98.91,0.10110201193003741,4,1.0
M,52,44000.0,1.62,0.0,3,1.0
M,73,68000.0,21.369999999999997,0.23397285914833882,5,0.8
M,75,43000.0,77.46000000000001,0.21946811257423185,5,0.8
M,45,67000.0,122.42000000000002,0.20421499754942,4,1.0
F,60,32000.0,9.87,0.0,5,0.4
M,62,85000.0,66.05000000000001,0.529901589704769,5,0.6
F,75,52000.0,58.24,0.1717032967032967,5,0.8
F,74,98000.0,259.68,0.13478126925446704,5,0.8
M,51,82000.0,134.84,0.27439928804509045,5,1.0
F,54,96000.0,348.5899999999999,0.08606098855388854,5,0.8
M,70,64000.0,204.65,0.09772782799902271,6,0.8333333333333334
M,66,64000.0,12.690000000000001,0.0,6,0.5
M,45,73000.0,88.25000000000001,0.3399433427762039,3,1.0
F,58,91000.0,103.63,0.48248576666988324,5,0.8
F,22,73000.0,59.80000000000001,0.334448160535117,5,0.8
F,55,80000.0,52.34,0.0,3,0.3333333333333333
M,54,41000.0,58.24,0.2918956043956044,5,0.6
F,63,119000.0,77.72,0.1930005146680391,4,0.75
M,61,54000.0,60.62,0.36291652919828443,4,0.75
M,23,69000.0,20.479999999999997,0.0,5,0.4
M,61,53000.0,152.86,0.22896768284704958,5,1.0
M,49,47000.0,29.68,0.6401617250673854,6,0.6666666666666666
F,55,82000.0,190.1,0.1315097317201473,4,0.75
M,72,43000.0,102.13000000000001,0.24478605698619404,4,0.5
O,64,76000.0,53.6,0.18656716417910446,4,1.0
F,56,57000.0,135.86,0.1472103636095981,5,0.8
F,74,36000.0,68.06,0.17631501616220982,6,1.0
F,56,76000.0,15.11,0.6618133686300464,5,0.8
M,76,50000.0,21.82,0.458295142071494,3,1.0
F,68,97000.0,16.8,0.0,3,1.0
M,66,88000.0,272.11,0.16537429715923707,5,1.0
M,47,30000.0,29.67,0.23592854735422986,5,1.0
M,38,37000.0,12.16,0.0,5,0.4
M,45,43000.0,90.72,0.16534391534391535,5,1.0
M,62,72000.0,175.8,0.2673492605233219,5,1.0
M,63,40000.0,37.07,0.458591853250607,4,0.75
F,64,92000.0,150.45,0.13293452974410103,5,0.6
M,70,31000.0,77.55,0.3223726627981947,5,0.8
M,41,81000.0,180.42000000000002,0.13856556922735838,5,1.0
M,28,30000.0,87.57000000000002,0.171291538198013,5,0.6
F,73,80000.0,181.35,0.055141990625861594,4,0.75
F,54,61000.0,52.33,0.1910949742021785,4,1.0
M,57,103000.0,287.31,0.17402805332219554,5,0.8
M,45,63000.0,71.36999999999999,0.07005744710662744,3,1.0
F,49,95000.0,121.05,0.08261049153242463,5,0.6
M,65,52000.0,102.66999999999999,0.34089802279146786,5,0.8
M,62,90000.0,87.6,0.11415525114155252,2,0.5
M,56,59000.0,13.78,0.725689404934688,4,0.75
M,42,47000.0,60.22,0.24908668216539356,5,0.8
M,67,51000.0,84.93,0.2590368538796656,5,1.0
M,53,33000.0,218.93,0.2146804914812954,5,1.0
M,74,45000.0,380.5200000000001,0.07095553453169345,4,0.75
F,58,72000.0,276.75,0.0975609756097561,3,1.0
F,58,44000.0,204.89999999999998,0.12201073694485116,5,0.8
M,62,103000.0,142.57,0.1402819667531739,4,0.5
M,24,32000.0,25.77,0.38804811796662786,6,0.6666666666666666
F,61,60000.0,124.63000000000001,0.12035625451335953,6,1.0
M,49,45000.0,11.64,0.8591065292096219,6,0.3333333333333333
M,36,34000.0,8.879999999999999,0.0,4,0.5
F,71,110000.0,245.23,0.14272315785181258,5,0.6
M,23,48000.0,30.88,0.16191709844559585,5,0.8
F,40,98000.0,0.0,0.0,5,0.8
M,34,31000.0,25.07,0.0,3,1.0
M,74,66000.0,109.65,0.22799817601459188,5,1.0
F,89,63000.0,92.91,0.21526208158432894,4,1.0
F,26,64000.0,124.60000000000001,0.20064205457463882,5,0.6
M,19,71000.0,68.74,0.14547570555717196,3,0.6666666666666666
M,29,47000.0,11.419999999999998,0.0,4,0.75
M,72,59000.0,101.92999999999999,0.3335622486019818,5,1.0
F,56,87000.0,129.43,0.03863092018851889,3,0.6666666666666666
M,50,39000.0,126.22000000000001,0.1346854698146094,4,1.0
F,52,63000.0,81.64,0.3674669279764821,3,1.0
F,84,88000.0,174.93,0.12576459155090608,3,1.0
M,22,43000.0,22.78,0.21949078138718173,4,0.75
F,40,51000.0,83.35000000000001,0.3599280143971205,2,1.0
M,55,119000.0,98.37,0.40662803700315137,6,0.3333333333333333
F,48,69000.0,78.89000000000001,0.21548992267714534,5,1.0
F,35,54000.0,11.07,0.0,3,0.0
M,45,63000.0,22.0,0.45454545454545453,3,0.6666666666666666
M,33,73000.0,135.14999999999998,0.14798372179060307,6,0.8333333333333334
M,68,105000.0,268.15999999999997,0.2983293556085919,6,0.6666666666666666
M,27,41000.0,4.31,0.0,4,1.0
F,57,64000.0,112.02000000000001,0.26780931976432776,4,1.0
M,28,60000.0,163.65,0.12221203788573173,6,1.0
F,23,61000.0,0.0,0.0,4,0.75
M,68,99000.0,187.82,0.15972739857310192,5,0.6
F,38,56000.0,101.79,0.14736221632773355,2,1.0
M,59,95000.0,96.7,0.4136504653567735,5,1.0
F,49,73000.0,37.01,0.13509862199405567,5,0.8
M,64,69000.0,93.88,0.5538985939497231,6,0.6666666666666666
M,60,50000.0,101.49000000000001,0.3153020001970637,5,1.0
M,64,55000.0,145.09000000000003,0.3790750568612584,6,0.6666666666666666
M,29,51000.0,31.46,0.3814367450731087,4,0.5
M,25,47000.0,110.97999999999999,0.13515948819607138,4,0.75
M,46,47000.0,63.16,0.3799873337555415,3,1.0
F,51,81000.0,88.5,0.5310734463276836,5,1.0
M,23,36000.0,169.65,0.17094017094017094,4,1.0
O,77,63000.0,68.03,0.4409819197412906,5,1.0
F,40,47000.0,51.7,0.38684719535783363,5,0.8
F,23,65000.0,9.48,0.0,3,0.6666666666666666
O,75,52000.0,149.81,0.30038048194379546,4,1.0
M,49,83000.0,69.43,0.2880599164626242,5,0.8
F,37,33000.0,84.68,0.20075578649031647,5,0.8
M,81,40000.0,9.659999999999998,0.0,5,1.0
M,37,56000.0,51.11,0.33261592643318333,3,0.6666666666666666
M,88,52000.0,9.72,0.51440329218107,6,0.3333333333333333
M,22,44000.0,17.3,0.0,5,0.6
F,47,66000.0,118.77000000000001,0.25258903763576657,5,1.0
M,40,35000.0,18.130000000000003,0.27578599007170435,5,0.4
F,51,86000.0,221.98999999999998,0.12162710031983423,3,1.0
M,80,65000.0,13.17,0.5315110098709187,4,0.5
M,44,51000.0,0.0,0.0,5,0.8
F,69,79000.0,162.16,0.215836211149482,6,1.0
M,83,48000.0,27.259999999999998,0.36683785766691124,4,0.75
M,39,33000.0,67.08999999999999,0.4024444775674468,6,0.5
M,28,44000.0,440.30999999999995,0.06813381481229135,4,0.5
F,49,81000.0,127.98999999999998,0.3125244159699977,4,0.75
M,81,50000.0,73.67999999999999,0.3393051031487514,5,1.0
M,57,103000.0,59.87,0.3340571237681644,5,1.0
M,38,70000.0,0.0,0.0,3,0.0
M,32,47000.0,25.200000000000003,0.0,6,0.6666666666666666
F,43,38000.0,103.94,0.2597652491822205,5,0.6
F,66,57000.0,38.89,0.2571355104139882,5,1.0
M,79,103000.0,242.52,0.13194788058716805,6,0.3333333333333333
M,69,74000.0,33.19,0.4519433564326605,4,0.5
F,55,115000.0,200.51,0.059847389157648,3,0.6666666666666666
F,42,100000.0,952.11,0.04726344645051517,5,1.0
M,25,35000.0,12.0,0.0,6,0.8333333333333334
M,58,71000.0,118.86,0.2271580010095911,4,1.0
M,23,70000.0,290.29,0.19635536876916185,5,0.8
F,73,35000.0,123.96999999999998,0.33879164313946925,5,0.4
M,64,54000.0,29.700000000000003,0.0,5,0.8
M,52,77000.0,81.96,0.3904343582235237,4,1.0
O,36,88000.0,61.69,0.3242016534284325,5,1.0
F,55,71000.0,160.87,0.11810778889786784,3,1.0
F,56,77000.0,84.64999999999999,0.25989367985823986,5,0.6
F,51,108000.0,189.88,0.2106593638087213,6,0.5
F,76,66000.0,259.84,0.13469827586206898,5,1.0
M,19,59000.0,43.56,0.0,3,1.0
M,51,75000.0,159.42000000000002,0.2634550244636808,4,1.0
M,42,44000.0,18.1,0.0,4,0.75
F,37,78000.0,108.27000000000001,0.34173824697515465,5,1.0
F,52,119000.0,65.3,0.22970903522205208,5,0.8
M,56,53000.0,0.0,0.0,5,0.2
F,55,65000.0,71.02,0.3801745987045903,6,0.6666666666666666
F,68,59000.0,208.69,0.08146053955627965,3,1.0
M,48,74000.0,147.47,0.18308808571234828,4,0.75
M,60,79000.0,153.9,0.29239766081871343,5,0.6
M,75,92000.0,127.37,0.1570228468242129,3,0.6666666666666666
F,28,35000.0,77.71,0.12868356710848025,4,0.25
F,48,79000.0,254.55,0.1335690434099391,5,0.8
F,61,37000.0,19.53,0.2560163850486431,3,0.6666666666666666
M,29,31000.0,22.78,0.30728709394205445,6,0.3333333333333333
M,39,81000.0,118.43,0.4221903233977877,6,1.0
M,68,40000.0,40.879999999999995,0.5870841487279844,4,0.75
F,58,112000.0,102.71,0.09736150326161036,4,0.75
F,62,77000.0,248.7,0.10052271813429836,4,1.0
F,68,77000.0,24.03,0.0,2,0.5
F,40,79000.0,178.39,0.2242278154605079,5,1.0
F,48,74000.0,21.009999999999998,1.0,5,0.4
F,91,64000.0,2.01,0.0,4,0.5
F,57,62000.0,272.96000000000004,0.13555099648300115,6,0.3333333333333333
M,37,66000.0,205.45000000000002,0.05840837186663421,3,1.0
M,57,33000.0,71.62,0.13962580284836637,3,0.6666666666666666
M,62,92000.0,94.59,0.3171582619727244,4,1.0
M,65,33000.0,44.040000000000006,0.0,4,0.5
M,61,62000.0,206.47,0.26153920666440644,6,0.8333333333333334
M,50,43000.0,5.859999999999999,0.0,4,0.25
F,61,31000.0,67.62,0.2957704821058858,2,1.0
F,51,61000.0,190.78000000000003,0.21490722297934792,5,1.0
F,91,57000.0,49.85,0.4012036108324975,4,1.0
F,53,80000.0,133.04000000000002,0.11274804570054117,5,0.8
M,40,91000.0,75.22,0.22600372241425154,5,1.0
F,53,71000.0,69.42,0.4177470469605301,4,0.75
M,44,48000.0,28.700000000000003,0.3484320557491289,5,0.2
M,22,54000.0,155.42000000000002,0.1093810320422082,3,1.0
F,40,86000.0,64.95,0.23094688221709006,5,1.0
M,81,67000.0,65.17999999999999,0.07671064743786439,5,0.6
M,41,54000.0,427.97999999999996,0.12851067806906866,5,0.8
F,50,81000.0,237.29,0.1685701040920393,5,1.0
F,52,58000.0,232.51,0.1075222571072212,3,0.6666666666666666
M,60,91000.0,105.57,0.37889551956048123,4,0.5
M,57,91000.0,109.57000000000001,0.273797572328192,5,1.0
F,75,35000.0,21.28,0.4699248120300752,5,0.4
M,38,51000.0,100.58,0.1491350169019686,4,1.0
F,33,59000.0,36.489999999999995,0.2740476842970677,6,0.6666666666666666
M,38,74000.0,18.7,0.0,5,0.2
M,52,46000.0,115.15,0.13026487190620928,4,1.0
M,27,31000.0,11.639999999999999,0.6013745704467355,6,0.6666666666666666
M,86,58000.0,291.05,0.09276756571035905,5,1.0
M,18,48000.0,17.24,0.0,5,0.6
M,23,35000.0,26.39,0.2652519893899204,4,0.75
F,74,83000.0,179.28000000000003,0.1506024096385542,3,0.6666666666666666
